participant_id,trial_participant,difficulty,signal,stimulus_type,trial_in_condition,rt,choice,correct_choice,accuracy
7,1323,easy,present,complex,310,1.096,1,1,1
7,1324,easy,present,complex,311,1.545,1,1,1
7,1325,easy,present,complex,312,0.950,1,1,1
7,1326,easy,present,complex,313,0.991,1,1,1
7,1327,easy,present,complex,314,1.486,1,1,1
7,1328,easy,present,complex,315,0.679,1,1,1
7,1329,easy,present,complex,316,0.895,1,1,1
7,1330,easy,present,complex,317,0.668,1,1,1
7,1331,easy,present,complex,318,0.570,1,1,1
7,1332,easy,present,complex,319,1.266,1,1,1
7,1333,easy,present,complex,320,0.822,1,1,1
7,1334,easy,present,complex,321,0.775,1,1,1
7,1335,easy,present,complex,322,0.630,1,1,1
7,1336,easy,present,complex,323,1.006,1,1,1
7,1337,easy,present,complex,324,0.739,1,1,1
7,1338,easy,present,complex,325,0.822,1,1,1
7,1339,easy,present,complex,326,0.781,1,1,1
7,1340,easy,present,complex,327,1.473,1,1,1
7,1341,easy,present,complex,328,0.933,1,1,1
7,1342,easy,present,complex,329,0.885,1,1,1
7,1343,easy,present,complex,330,0.940,1,1,1
7,1344,easy,present,complex,331,0.626,1,1,1
7,1345,easy,present,complex,332,0.744,1,1,1
7,1346,easy,present,complex,333,0.989,1,1,1
7,1347,easy,present,complex,334,0.700,1,1,1
7,1348,easy,present,complex,335,1.046,1,1,1
7,1349,easy,present,complex,336,0.893,1,1,1
7,1350,easy,present,complex,337,1.054,1,1,1
7,1351,easy,present,complex,338,0.804,1,1,1
7,1352,easy,present,complex,339,1.140,1,1,1
7,1353,easy,present,complex,340,1.308,1,1,1
7,1354,easy,present,complex,341,1.106,1,1,1
7,1355,easy,present,complex,342,0.633,1,1,1
7,1356,easy,present,complex,343,0.929,1,1,1
7,1357,easy,present,complex,344,0.874,1,1,1
7,1358,easy,present,complex,345,1.328,1,1,1
7,1359,easy,present,complex,346,0.772,1,1,1
7,1360,easy,present,complex,347,0.840,1,1,1
7,1361,easy,present,complex,348,1.153,1,1,1
7,1362,easy,present,complex,349,0.885,1,1,1
7,1363,easy,present,complex,350,0.644,1,1,1
7,1364,easy,present,complex,351,0.707,1,1,1
7,1365,easy,present,complex,352,0.749,1,1,1
7,1366,easy,present,complex,353,0.821,1,1,1
7,1367,easy,present,complex,354,1.578,1,1,1
7,1368,easy,present,complex,355,0.698,1,1,1
7,1369,easy,present,complex,356,0.845,1,1,1
7,1370,easy,present,complex,357,1.121,1,1,1
7,1371,easy,present,complex,358,0.785,1,1,1
7,1372,easy,present,complex,359,0.901,1,1,1
7,1373,easy,present,complex,360,0.839,1,1,1
7,1374,easy,present,complex,361,0.646,1,1,1
7,1375,easy,present,complex,362,1.670,1,1,1
7,1376,easy,present,complex,363,0.651,1,1,1
7,1377,easy,present,complex,364,0.578,1,1,1
7,1378,easy,present,complex,365,0.575,1,1,1
7,1379,easy,present,complex,366,1.002,1,1,1
7,1380,easy,present,complex,367,0.777,1,1,1
7,1381,easy,present,complex,368,0.836,1,1,1
7,1382,easy,present,complex,369,0.688,1,1,1
7,1383,easy,present,complex,370,0.728,1,1,1
7,1384,easy,present,complex,371,0.556,1,1,1
7,1385,easy,present,complex,372,0.645,1,1,1
7,1386,easy,present,complex,373,1.557,1,1,1
7,1387,easy,present,complex,374,0.974,1,1,1
7,1388,easy,present,complex,375,1.000,1,1,1
7,1389,easy,present,complex,376,0.889,1,1,1
7,1390,easy,present,complex,377,0.586,1,1,1
7,1391,easy,present,complex,378,0.679,1,1,1
7,1392,easy,present,complex,379,0.618,1,1,1
7,1393,easy,present,complex,380,1.011,1,1,1
7,1394,easy,present,complex,381,0.636,1,1,1
7,1395,easy,present,complex,382,0.553,1,1,1
7,1396,easy,present,complex,383,0.744,1,1,1
7,1397,easy,present,complex,384,0.604,1,1,1
7,1398,easy,present,complex,385,0.845,1,1,1
7,1399,easy,present,complex,386,0.916,1,1,1
7,1400,easy,present,complex,387,0.897,1,1,1
7,1401,easy,present,complex,388,1.025,1,1,1
7,1402,easy,present,complex,389,0.862,1,1,1
7,1403,easy,present,complex,390,0.900,1,1,1
7,1404,easy,present,complex,391,0.934,1,1,1
7,1405,easy,present,complex,392,0.817,1,1,1
7,1406,easy,present,complex,393,1.081,1,1,1
7,1407,easy,present,complex,394,0.947,1,1,1
7,1408,easy,present,complex,395,0.921,1,1,1
7,1409,easy,present,complex,396,1.268,1,1,1
7,1410,easy,present,complex,397,0.851,1,1,1
7,1411,easy,present,complex,398,0.910,1,1,1
7,1412,easy,present,complex,399,1.235,1,1,1
7,1413,easy,present,complex,400,1.336,1,1,1
7,1414,easy,present,complex,401,1.273,1,1,1
7,1415,easy,present,complex,402,0.618,1,1,1
7,1416,easy,present,complex,403,0.879,1,1,1
7,1417,easy,present,complex,404,0.663,1,1,1
7,1418,easy,present,complex,405,0.839,1,1,1
7,1419,easy,present,complex,406,0.886,1,1,1
7,1420,easy,present,complex,407,1.305,1,1,1
7,1421,easy,present,complex,408,0.602,1,1,1
7,1422,easy,present,complex,409,0.926,1,1,1
7,1423,easy,present,complex,410,0.668,1,1,1
7,1424,easy,present,complex,411,1.620,1,1,1
7,1425,easy,present,complex,412,0.741,1,1,1
7,1426,easy,present,complex,413,1.621,1,1,1
7,1427,easy,present,complex,414,1.024,1,1,1
7,1428,easy,present,complex,415,0.802,1,1,1
7,1429,easy,present,complex,416,1.166,1,1,1
7,1430,easy,present,complex,417,1.145,1,1,1
7,1431,easy,present,complex,418,0.747,1,1,1
7,1432,easy,present,complex,419,0.750,1,1,1
7,1433,easy,present,complex,420,1.211,1,1,1
7,1434,easy,present,complex,421,1.240,1,1,1
7,1435,easy,present,complex,422,0.634,1,1,1
7,1436,easy,present,complex,423,0.616,1,1,1
7,1437,easy,present,complex,424,1.041,1,1,1
7,1438,easy,present,complex,425,0.826,1,1,1
7,1439,easy,present,complex,426,0.746,1,1,1
7,1440,easy,present,complex,427,0.942,1,1,1
7,1441,easy,present,complex,428,0.576,1,1,1
7,1442,easy,present,complex,429,0.822,1,1,1
7,1443,easy,present,complex,430,0.578,1,1,1
7,1444,easy,present,complex,431,0.701,1,1,1
7,1445,easy,present,complex,432,1.257,1,1,1
7,1446,easy,present,complex,433,1.259,1,1,1
7,1447,easy,present,complex,434,0.903,1,1,1
7,1448,easy,present,complex,435,0.858,1,1,1
7,1449,easy,present,complex,436,0.786,1,1,1
7,1450,easy,present,complex,437,0.994,1,1,1
7,1451,easy,present,complex,438,1.116,1,1,1
7,1452,easy,present,complex,439,0.746,1,1,1
7,1453,easy,present,complex,440,0.647,1,1,1
7,1454,easy,present,complex,441,0.717,1,1,1
7,1455,easy,present,complex,442,0.632,1,1,1
7,1456,easy,present,complex,443,1.549,1,1,1
7,1457,easy,present,complex,444,1.164,1,1,1
7,1458,easy,present,complex,445,1.024,1,1,1
7,1459,easy,present,complex,446,1.077,1,1,1
7,1460,easy,present,complex,447,0.663,1,1,1
7,1461,easy,present,complex,448,0.674,1,1,1
7,1462,easy,present,complex,449,0.616,1,1,1
7,1463,easy,present,complex,450,0.909,1,1,1
7,1464,easy,present,complex,451,1.115,1,1,1
7,1465,easy,present,complex,452,1.277,1,1,1
7,1466,easy,present,complex,453,0.805,1,1,1
7,1467,easy,present,complex,454,1.054,1,1,1
7,1468,easy,present,complex,455,0.570,1,1,1
7,1469,easy,present,complex,456,0.839,1,1,1
7,1470,easy,present,complex,457,1.253,1,1,1
7,1471,easy,present,complex,458,0.741,1,1,1
7,1472,easy,present,complex,459,1.047,1,1,1
7,1473,easy,present,complex,460,0.746,1,1,1
7,1474,easy,present,complex,461,1.004,1,1,1
7,1475,easy,present,complex,462,1.037,1,1,1
7,1476,easy,present,complex,463,0.868,1,1,1
7,1477,easy,present,complex,464,0.837,1,1,1
7,1478,easy,present,complex,465,0.728,1,1,1
7,1479,easy,present,complex,466,0.672,1,1,1
7,1480,easy,present,complex,467,0.581,1,1,1
7,1481,easy,present,complex,468,1.314,1,1,1
7,1482,easy,present,complex,469,1.061,1,1,1
7,1483,easy,present,complex,470,0.769,1,1,1
7,1484,easy,present,complex,471,0.543,1,1,1
7,1485,easy,present,complex,472,1.211,1,1,1
7,1486,easy,present,complex,473,0.670,1,1,1
7,1487,easy,present,complex,474,0.667,1,1,1
7,1488,easy,present,complex,475,0.690,1,1,1
7,1489,easy,present,complex,476,1.903,1,1,1
7,1490,easy,present,complex,477,0.923,1,1,1
7,1491,easy,present,complex,478,0.645,1,1,1
7,1492,easy,present,complex,479,0.821,1,1,1
7,1493,easy,present,complex,480,0.929,1,1,1
7,1494,easy,present,complex,481,0.903,1,1,1
7,1495,easy,present,complex,482,0.628,1,1,1
7,1496,easy,present,complex,483,0.697,1,1,1
7,1497,easy,present,complex,484,0.683,1,1,1
7,1498,easy,present,complex,485,1.560,1,1,1
7,1499,easy,present,complex,486,0.761,1,1,1
7,1500,easy,present,complex,487,0.716,1,1,1
7,1501,easy,present,complex,488,0.792,1,1,1
7,1502,easy,present,complex,489,0.671,1,1,1
7,1503,easy,present,complex,490,1.116,1,1,1
7,1504,easy,present,complex,491,1.067,1,1,1
7,1505,easy,present,complex,492,0.792,1,1,1
7,1506,easy,present,complex,493,0.637,1,1,1
7,1507,easy,present,complex,494,1.076,1,1,1
7,1508,easy,present,complex,495,0.736,1,1,1
7,1509,easy,present,complex,496,0.592,1,1,1
7,1510,easy,present,complex,497,0.694,1,1,1
7,1511,easy,present,complex,498,0.676,1,1,1
7,1512,easy,present,complex,499,0.630,1,1,1
7,1513,easy,present,complex,500,0.661,1,1,1
7,1514,easy,present,complex,501,1.285,1,1,1
7,1515,easy,present,complex,502,1.786,1,1,1
7,1516,easy,present,complex,503,1.738,1,1,1
7,1517,easy,present,complex,504,1.743,1,1,1
7,1518,easy,present,complex,505,1.115,1,1,1
7,1519,easy,present,complex,506,1.224,1,1,1
7,1520,easy,present,complex,507,0.641,1,1,1
7,1521,easy,present,complex,508,0.634,1,1,1
7,1522,easy,present,complex,509,1.049,1,1,1
7,1523,easy,present,complex,510,0.922,1,1,1
7,1524,easy,present,complex,511,1.158,1,1,1
7,1525,easy,present,complex,512,1.185,1,1,1
7,1526,easy,present,complex,513,0.755,1,1,1
7,1527,easy,present,complex,514,0.704,1,1,1
7,1528,easy,present,complex,515,1.003,1,1,1
7,1529,easy,present,complex,516,0.891,1,1,1
7,1530,easy,present,complex,517,1.941,1,1,1
7,1531,easy,present,complex,518,1.529,1,1,1
7,1532,easy,present,complex,519,0.621,1,1,1
7,1533,easy,present,complex,520,1.927,1,1,1
7,1534,easy,present,complex,521,1.511,1,1,1
7,1535,easy,present,complex,522,1.329,1,1,1
7,1536,easy,present,complex,523,0.724,1,1,1
7,1537,easy,present,complex,524,1.087,1,1,1
7,1538,easy,present,complex,525,0.568,1,1,1
7,1539,easy,present,complex,526,0.856,1,1,1
7,1540,easy,present,complex,527,1.459,1,1,1
7,1541,easy,present,complex,528,0.890,1,1,1
7,1542,easy,present,complex,529,0.658,1,1,1
7,1543,easy,present,complex,530,0.929,1,1,1
7,1544,easy,present,complex,531,0.814,1,1,1
7,1545,easy,present,complex,532,1.002,1,1,1
7,1546,easy,present,complex,533,0.645,1,1,1
7,1547,easy,present,complex,534,0.672,1,1,1
7,1548,easy,present,complex,535,1.383,1,1,1
7,1549,easy,present,complex,536,0.976,1,1,1
7,1550,easy,present,complex,537,1.151,1,1,1
7,1551,easy,present,complex,538,0.935,1,1,1
7,1552,easy,present,complex,539,0.960,1,1,1
7,1553,easy,present,complex,540,0.830,1,1,1
7,1554,easy,present,complex,541,0.659,1,1,1
7,1555,easy,present,complex,542,0.618,1,1,1
7,1556,easy,present,complex,543,0.684,1,1,1
7,1557,easy,present,complex,544,0.692,1,1,1
7,1558,easy,present,complex,545,0.877,1,1,1
7,1559,easy,present,complex,546,0.714,1,1,1
7,1560,easy,present,complex,547,1.194,1,1,1
7,1561,easy,present,complex,548,1.070,1,1,1
7,1562,easy,present,complex,549,1.070,1,1,1
7,1563,easy,present,complex,550,1.170,1,1,1
7,1564,easy,present,complex,551,0.985,1,1,1
7,1565,easy,present,complex,552,0.928,1,1,1
7,1566,easy,present,complex,553,0.833,1,1,1
7,1567,easy,present,complex,554,1.425,1,1,1
7,1568,easy,present,complex,555,1.670,1,1,1
7,1569,easy,present,complex,556,0.639,1,1,1
7,1570,easy,present,complex,557,0.700,1,1,1
7,1571,easy,present,complex,558,0.738,1,1,1
7,1572,easy,present,complex,559,0.608,1,1,1
7,1573,easy,present,complex,560,0.762,1,1,1
7,1574,easy,present,complex,561,1.971,1,1,1
7,1575,easy,present,complex,562,0.729,1,1,1
7,1576,easy,present,complex,563,0.780,1,1,1
7,1577,easy,present,complex,564,1.255,1,1,1
7,1578,easy,present,complex,565,0.828,1,1,1
7,1579,easy,present,complex,566,1.368,1,1,1
7,1580,easy,present,complex,567,0.678,1,1,1
7,1581,easy,present,complex,568,0.622,1,1,1
7,1582,easy,present,complex,569,0.726,1,1,1
7,1583,easy,present,complex,570,0.628,1,1,1
7,1584,easy,present,complex,571,0.784,1,1,1
7,1585,easy,present,complex,572,0.905,1,1,1
7,1586,easy,present,complex,573,0.899,1,1,1
7,1587,easy,present,complex,574,0.750,1,1,1
7,1588,easy,present,complex,575,0.902,1,1,1
7,1589,easy,present,complex,576,1.346,1,1,1
7,1590,easy,present,complex,577,0.997,1,1,1
7,1591,easy,present,complex,578,0.868,1,1,1
7,1592,easy,present,complex,579,1.399,1,1,1
7,1593,easy,present,complex,580,0.568,1,1,1
7,1594,easy,present,complex,581,0.910,1,1,1
7,1595,easy,present,complex,582,0.843,1,1,1
7,1596,easy,present,complex,583,0.611,1,1,1
7,1597,easy,present,complex,584,0.716,1,1,1
7,1598,easy,present,complex,585,0.722,1,1,1
7,1599,easy,present,complex,586,1.140,1,1,1
7,1600,easy,present,complex,587,1.166,1,1,1
7,1601,easy,present,complex,588,0.810,1,1,1
7,1602,easy,present,complex,589,1.036,1,1,1
7,1603,easy,present,complex,590,0.795,1,1,1
7,1604,easy,present,complex,591,0.719,1,1,1
7,1605,easy,present,complex,592,0.800,1,1,1
7,1606,easy,present,complex,593,1.161,1,1,1
7,1607,easy,present,complex,594,0.955,1,1,1
7,1608,easy,present,complex,595,0.704,1,1,1
7,1609,easy,present,complex,596,1.058,1,1,1
7,1610,easy,present,complex,597,0.769,1,1,1
7,1611,easy,present,complex,598,1.391,1,1,1
7,1612,easy,present,complex,599,0.619,1,1,1
7,1613,easy,present,complex,600,1.177,1,1,1
7,1614,easy,present,complex,601,0.998,1,1,1
7,1615,easy,present,complex,602,0.698,1,1,1
7,1616,easy,present,complex,603,1.794,1,1,1
7,1617,easy,present,complex,604,0.589,1,1,1
7,1618,easy,present,complex,605,1.260,1,1,1
7,1619,easy,present,complex,606,0.774,1,1,1
7,1620,easy,present,complex,607,0.932,1,1,1
7,1621,easy,present,complex,608,0.954,1,1,1
7,1622,easy,present,complex,609,0.715,1,1,1
7,1623,easy,present,complex,610,1.232,1,1,1
7,1624,easy,present,complex,611,0.695,1,1,1
7,1625,easy,present,complex,612,0.929,1,1,1
7,1626,easy,present,complex,613,1.094,1,1,1
7,1627,easy,present,complex,614,0.605,1,1,1
7,1628,easy,present,complex,615,0.679,1,1,1
7,1629,easy,present,complex,616,0.824,1,1,1
7,1630,easy,present,complex,617,0.714,1,1,1
7,1631,easy,present,complex,618,0.651,1,1,1
7,1632,easy,present,complex,619,1.101,1,1,1
7,1633,easy,present,complex,620,0.903,1,1,1
7,1634,easy,present,complex,621,0.960,1,1,1
7,1635,easy,present,complex,622,0.681,1,1,1
7,1636,easy,present,complex,623,0.886,1,1,1
7,1637,easy,present,complex,624,1.308,1,1,1
7,1638,easy,present,complex,625,0.670,1,1,1
7,1639,easy,present,complex,626,0.753,1,1,1
7,1640,easy,present,complex,627,0.945,1,1,1
7,1641,easy,present,complex,628,0.701,1,1,1
7,1642,easy,present,complex,629,0.698,1,1,1
7,1643,easy,present,complex,630,0.748,1,1,1
7,1644,easy,present,complex,631,0.808,1,1,1
7,1645,easy,present,complex,632,1.134,1,1,1
7,1646,easy,present,complex,633,0.734,1,1,1
7,1647,easy,present,complex,634,1.312,1,1,1
7,1648,easy,present,complex,635,0.805,1,1,1
7,1649,easy,present,complex,636,1.653,1,1,1
7,1650,easy,present,complex,637,0.813,1,1,1
7,1651,easy,present,complex,638,1.175,1,1,1
7,1652,easy,present,complex,639,0.731,1,1,1
7,1653,easy,present,complex,640,0.760,1,1,1
7,1654,easy,present,complex,641,0.600,1,1,1
7,1655,easy,present,complex,642,0.859,1,1,1
7,1656,easy,present,complex,643,0.656,1,1,1
7,1657,easy,present,complex,644,0.924,1,1,1
7,1658,easy,present,complex,645,1.266,1,1,1
7,1659,easy,present,complex,646,0.974,1,1,1
7,1660,easy,present,complex,647,0.695,1,1,1
7,1661,easy,present,complex,648,0.679,1,1,1
7,1662,easy,present,complex,649,0.623,1,1,1
7,1663,easy,present,complex,650,0.985,1,1,1
7,1664,easy,present,complex,651,0.737,1,1,1
7,1665,easy,present,complex,652,1.077,1,1,1
7,1666,easy,present,complex,653,0.717,1,1,1
7,1667,easy,present,complex,654,0.643,1,1,1
7,1668,easy,present,complex,655,1.353,1,1,1
7,1669,easy,present,complex,656,1.090,1,1,1
7,1670,easy,present,complex,657,0.872,1,1,1
7,1671,easy,present,complex,658,1.242,1,1,1
7,1672,easy,present,complex,659,0.905,1,1,1
7,1673,easy,present,complex,660,0.705,1,1,1
7,1674,easy,present,complex,661,0.894,1,1,1
7,1675,easy,present,complex,662,1.582,1,1,1
7,1676,easy,present,complex,663,0.866,1,1,1
7,1677,easy,present,complex,664,0.637,1,1,1
7,1678,easy,present,complex,665,0.887,1,1,1
7,1679,easy,present,complex,666,1.071,1,1,1
7,1680,easy,present,complex,667,0.748,1,1,1
7,1681,easy,present,complex,668,0.601,1,1,1
7,1682,easy,present,complex,669,0.649,1,1,1
7,1683,easy,present,complex,670,1.180,1,1,1
7,1684,easy,present,complex,671,1.085,1,1,1
7,1685,easy,present,complex,672,1.132,1,1,1
7,1686,easy,present,complex,673,0.645,1,1,1
7,1687,easy,present,complex,674,0.989,1,1,1
7,1688,easy,present,complex,675,0.737,1,1,1
7,1689,easy,present,complex,676,0.777,1,1,1
7,1690,easy,present,complex,677,0.547,1,1,1
7,1691,easy,present,complex,678,0.600,1,1,1
7,1692,easy,present,complex,679,1.205,1,1,1
7,1693,easy,present,complex,680,1.175,1,1,1
7,1694,easy,present,complex,681,0.919,1,1,1
7,1695,easy,present,complex,682,0.792,1,1,1
7,1696,easy,present,complex,683,0.768,1,1,1
7,1697,easy,present,complex,684,0.809,1,1,1
7,1698,easy,present,complex,685,0.617,1,1,1
7,1699,easy,present,complex,686,0.614,1,1,1
7,1700,easy,present,complex,687,0.644,1,1,1
7,1701,easy,present,complex,688,0.854,1,1,1
7,1702,easy,present,complex,689,1.421,1,1,1
7,1703,easy,present,complex,690,1.030,1,1,1
7,1704,easy,present,complex,691,1.443,1,1,1
7,1705,easy,present,complex,692,0.729,1,1,1
7,1706,easy,present,complex,693,0.963,1,1,1
7,1707,easy,present,complex,694,0.833,1,1,1
7,1708,easy,present,complex,695,0.969,1,1,1
7,1709,easy,present,complex,696,1.228,1,1,1
7,1710,easy,present,complex,697,0.590,1,1,1
7,1711,easy,present,complex,698,0.741,1,1,1
7,1712,easy,present,complex,699,0.764,1,1,1
7,1713,easy,present,complex,700,0.870,1,1,1
7,1714,easy,present,complex,701,1.123,1,1,1
7,1715,easy,present,complex,702,0.940,1,1,1
7,1716,easy,present,complex,703,0.767,1,1,1
7,1717,easy,present,complex,704,0.744,1,1,1
7,1718,easy,present,complex,705,0.732,1,1,1
7,1719,easy,present,complex,706,1.711,1,1,1
7,1720,easy,present,complex,707,1.436,1,1,1
7,1721,easy,present,complex,708,1.324,1,1,1
7,1722,easy,present,complex,709,1.418,1,1,1
7,1723,easy,present,complex,710,1.270,1,1,1
7,1724,easy,present,complex,711,1.217,1,1,1
7,1725,easy,present,complex,712,1.027,1,1,1
7,1726,easy,present,complex,713,0.822,1,1,1
7,1727,easy,present,complex,714,0.959,1,1,1
7,1728,easy,present,complex,715,0.624,1,1,1
7,1729,easy,present,complex,716,0.602,1,1,1
7,1730,easy,present,complex,717,1.210,1,1,1
7,1731,easy,present,complex,718,0.697,1,1,1
7,1732,easy,present,complex,719,0.765,1,1,1
7,1733,easy,present,complex,720,0.703,1,1,1
7,1734,easy,present,complex,721,0.602,1,1,1
7,1735,easy,present,complex,722,1.102,1,1,1
7,1736,easy,present,complex,723,0.687,1,1,1
7,1737,easy,present,complex,724,1.333,1,1,1
7,1738,easy,present,complex,725,1.300,1,1,1
7,1739,easy,present,complex,726,1.225,1,1,1
7,1740,easy,present,complex,727,1.001,1,1,1
7,1741,easy,present,complex,728,0.768,1,1,1
7,1742,easy,present,complex,729,0.848,1,1,1
7,1743,easy,present,complex,730,0.635,1,1,1
7,1744,easy,present,complex,731,0.688,1,1,1
7,1745,easy,present,complex,732,0.958,1,1,1
7,1746,easy,present,complex,733,0.716,1,1,1
7,1747,easy,present,complex,734,0.770,1,1,1
7,1748,easy,present,complex,735,0.866,1,1,1
7,1749,easy,present,complex,736,0.694,1,1,1
7,1750,easy,present,complex,737,1.427,1,1,1
7,1751,easy,present,complex,738,0.584,1,1,1
7,1752,easy,present,complex,739,1.011,1,1,1
7,1753,easy,present,complex,740,1.874,1,1,1
7,1754,easy,present,complex,741,0.831,1,1,1
7,1755,easy,present,complex,742,1.002,1,1,1
7,1756,easy,present,complex,743,0.680,1,1,1
7,1757,easy,present,complex,744,0.750,1,1,1
7,1758,easy,present,complex,745,1.054,1,1,1
7,1759,easy,present,complex,746,0.845,1,1,1
7,1760,easy,present,complex,747,0.790,1,1,1
7,1761,easy,present,complex,748,1.310,1,1,1
7,1762,easy,present,complex,749,0.920,1,1,1
7,1763,easy,present,complex,750,0.882,1,1,1
7,1764,easy,present,complex,751,1.163,1,1,1
7,1765,easy,present,complex,752,1.010,1,1,1
7,1766,easy,present,complex,753,0.928,1,1,1
7,1767,easy,present,complex,754,0.899,1,1,1
7,1768,easy,present,complex,755,1.158,1,1,1
7,1769,easy,present,complex,756,0.750,1,1,1
7,1770,easy,present,complex,757,1.026,1,1,1
7,1771,easy,present,complex,758,0.705,1,1,1
7,1772,easy,present,complex,759,1.116,1,1,1
7,1773,easy,present,complex,760,0.859,1,1,1
7,1774,easy,present,complex,761,0.794,1,1,1
7,1775,easy,present,complex,762,1.487,1,1,1
7,1776,easy,present,complex,763,1.103,1,1,1
7,1777,easy,present,complex,764,0.892,1,1,1
7,1778,easy,present,complex,765,1.399,1,1,1
7,1779,easy,present,complex,766,0.663,1,1,1
7,1780,easy,present,complex,767,1.543,1,1,1
7,1781,easy,present,complex,768,1.449,1,1,1
7,1782,easy,present,complex,769,1.158,1,1,1
7,1783,easy,present,complex,770,0.803,1,1,1
7,1784,easy,present,complex,771,0.719,1,1,1
7,1785,easy,present,complex,772,0.588,1,1,1
7,1786,easy,present,complex,773,1.169,1,1,1
7,1787,easy,present,complex,774,1.112,1,1,1
7,1788,easy,present,complex,775,0.903,1,1,1
7,1789,easy,present,complex,776,1.274,1,1,1
7,1790,easy,present,complex,777,0.984,1,1,1
7,1791,easy,present,complex,778,0.665,1,1,1
7,1792,easy,present,complex,779,0.752,1,1,1
